picture_url,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_365,room_type_Entire home/apt,room_type_Other,room_type_Private room,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,distance_to_center,beds_per_bedroom,amenity_count,image_downloaded,mos
https://a0.muscache.com/pictures/a2ca0715-962d-4adb-8875-626410791543.jpg,4,1.0,2.0,4.0,142.0,30,1125,0,0,True,False,False,False,True,False,False,False,5.347747822184298,2.0,12,True,5.84578937664628
https://a0.muscache.com/pictures/miso/Hosting-52947788/original/40cdd1d6-5249-42e5-8cf9-64b0c71ad149.jpeg,4,2.0,2.0,2.0,270.0,30,1125,2,229,True,False,False,False,False,True,False,False,1.9756336748663397,1.0,49,True,6.0989541076123714
https://a0.muscache.com/pictures/84d7bfc4-67d8-4e85-8edd-be7b25908449.jpg,4,1.0,1.0,2.0,140.0,30,60,0,0,True,False,False,False,True,False,False,False,11.978963709759773,2.0,9,True,6.584080386441201
https://a0.muscache.com/pictures/54513e9b-319e-4039-b266-07068d471290.jpg,1,1.0,1.0,1.0,82.0,30,30,2,56,False,False,True,False,False,True,False,False,11.607165501360562,1.0,28,True,6.808127114549279
https://a0.muscache.com/pictures/e81c1bef-618a-4776-8d16-9aeb2efa1701.jpg,2,1.0,1.0,1.0,61.0,30,1125,0,0,False,False,True,False,False,False,True,False,9.463660101380446,1.0,15,True,7.3108485247939825
https://a0.muscache.com/pictures/miso/Hosting-39554061/original/9f63149c-1e7a-4640-9c00-9d49329a33c2.jpeg,2,1.0,1.0,1.0,488.0,1,1125,0,4,False,False,True,False,False,False,True,False,7.924491849487499,1.0,15,True,5.744629267603159
https://a0.muscache.com/pictures/41bc0fd3-8e60-4eea-838e-6f2e5e851f70.jpg,4,1.0,1.0,1.0,110.0,30,1125,0,0,True,False,False,False,False,False,True,False,15.125243630336046,1.0,12,True,6.65903184004128
https://a0.muscache.com/pictures/23fe9acb-5697-4d8e-b21c-f808e3c78b96.jpg,2,1.0,1.0,1.0,120.0,30,60,0,0,True,False,False,False,True,False,False,False,3.1506840669300367,1.0,8,True,5.610934339463711
https://a0.muscache.com/pictures/93d80419-5534-4604-8405-c3030bbe09aa.jpg,1,1.0,1.0,1.0,45.0,240,1125,0,0,False,False,True,False,False,True,False,False,10.851405603463398,1.0,0,True,6.846904790960252
https://a0.muscache.com/pictures/60684123/8066bd22_original.jpg,2,1.0,1.0,1.0,200.0,30,1125,0,0,False,False,True,False,False,True,False,False,7.597840449269263,1.0,9,True,6.734922731295228
https://a0.muscache.com/pictures/ef4ec31f-8840-486b-8536-b08c7d94fac4.jpg,1,1.0,1.0,1.0,59.0,30,365,30,365,False,False,True,False,True,False,False,False,8.677777382252232,1.0,21,True,6.03073756583035
https://a0.muscache.com/pictures/miso/Hosting-996798640903775179/original/2bf10fc4-d2fc-49f1-9303-8a42b2ce7644.jpeg,1,1.0,1.0,1.0,89.0,30,365,30,270,False,False,True,False,False,False,True,False,11.447679218888865,1.0,9,True,7.006615199148655
https://a0.muscache.com/pictures/87643523/e5bff856_original.jpg,3,1.0,1.0,1.0,150.0,30,1125,0,0,True,False,False,False,True,False,False,False,7.641479956996199,1.0,11,True,6.984031683765352
https://a0.muscache.com/pictures/miso/Hosting-647713196690082967/original/74c087ea-9b53-438a-be38-17cbce23c4b3.jpeg,2,1.0,1.0,2.0,280.0,30,1125,30,365,False,False,True,False,False,False,True,False,9.101106438936181,2.0,56,True,5.330838943831623
https://a0.muscache.com/pictures/prohost-api/Hosting-938272074557715381/original/42c321ec-23f2-4476-8aaa-a4fdc817c3d1.jpeg,1,0.0,4.0,1.0,62.0,30,365,0,333,False,False,True,False,False,True,False,False,12.482321033718135,0.25,13,True,7.036901256069541
https://a0.muscache.com/pictures/7c68236f-c969-41b0-96f4-78963798ded0.jpg,2,1.0,1.0,1.0,106.0,30,1125,0,0,True,False,False,False,True,False,False,False,3.18963565717891,1.0,27,True,6.3032603254541755
https://a0.muscache.com/pictures/e047c48c-4021-45e6-b8db-ca79e4130a55.jpg,2,1.0,1.0,2.0,91.0,30,30,0,0,False,False,True,False,False,True,False,False,1.3604091262712494,2.0,16,True,6.0658349096775055
https://a0.muscache.com/pictures/737bff16-af74-4575-9ea0-99382d64efdc.jpg,2,1.0,1.0,2.0,702.0,1,28,18,338,False,True,False,False,False,True,False,False,1.29854919807157,2.0,24,True,5.892969466745853
https://a0.muscache.com/pictures/miso/Hosting-933904777683447370/original/dbe6a8ae-dde4-43f0-af1e-b058471167a5.jpeg,2,1.0,1.0,1.0,200.0,30,365,3,243,False,False,True,False,False,True,False,False,9.772392777920643,1.0,10,True,5.694388028234243
https://a0.muscache.com/pictures/037c60f6-760b-426b-a918-2abdc53e7802.jpg,3,1.0,1.0,2.0,100.0,60,1125,3,338,True,False,False,False,False,False,True,False,15.632220213306994,2.0,37,True,6.601244397461414
https://a0.muscache.com/pictures/miso/Hosting-800545475384736198/original/0f0da418-1def-4bc3-a8b2-ce8ecf49a11d.jpeg,2,1.0,1.0,1.0,70.0,30,365,0,329,False,False,True,False,True,False,False,False,7.564340658890349,1.0,8,True,6.379626924172044
https://a0.muscache.com/pictures/1ead86be-b5ff-4154-ab36-ea967d918b34.jpg,2,1.0,1.0,1.0,76.0,30,90,1,64,False,False,True,False,False,False,True,False,15.843278251098916,1.0,33,True,6.017608230933547
https://a0.muscache.com/pictures/miso/Hosting-54328455/original/bb9d2215-4744-4b5f-9344-49b8d3ef47c0.jpeg,2,1.0,1.0,1.0,220.0,30,365,0,0,True,False,False,False,True,False,False,False,4.907384644178436,1.0,12,True,5.618515517562628
https://a0.muscache.com/pictures/fcd13ab6-38d7-4905-9bf7-831de9d58364.jpg,2,1.0,1.0,1.0,58.0,30,1125,0,0,False,False,True,False,False,True,False,False,10.516275853301515,1.0,9,True,6.047661755234003
https://a0.muscache.com/pictures/4f3e304f-1998-4101-83b8-b7de8fa9101b.jpg,2,1.0,1.0,1.0,10000.0,1,1125,30,365,False,False,True,False,False,True,False,False,1.4350781697515116,1.0,13,True,9.202768476679921
https://a0.muscache.com/pictures/miso/Hosting-774084891829212376/original/55dbde9d-2c10-414b-9bed-ca2c620e9f1d.jpeg,5,3.0,3.0,3.0,470.0,30,365,30,365,True,False,False,False,True,False,False,False,7.529780590692202,1.0,66,True,6.181552272289991
https://a0.muscache.com/pictures/miso/Hosting-873339273052877065/original/d8399de8-3629-420c-9237-51f644215ce8.jpeg,2,1.0,2.0,2.0,186.0,30,365,29,269,True,False,False,False,True,False,False,False,5.205251539093502,1.0,27,True,4.998478725552559
https://a0.muscache.com/pictures/b93ce47c-8c6a-4415-88b2-06c49e7dbd20.jpg,2,1.0,1.0,2.0,99.0,30,120,0,0,True,False,False,False,False,False,True,False,7.262697570528162,2.0,42,True,6.351838195696473
https://a0.muscache.com/pictures/miso/Hosting-873144717960029601/original/af46eaf5-422f-4e73-9679-fed9df999c7e.jpeg,3,1.0,1.0,1.0,170.0,30,365,29,364,True,False,False,False,False,True,False,False,4.2747233087405085,1.0,36,True,6.501218784134835
https://a0.muscache.com/pictures/miso/Hosting-667260564999109254/original/80b79781-8d00-4568-a668-4d2fbf5bfe9f.jpeg,2,1.0,1.0,3.0,129.0,2,30,23,357,False,True,False,False,False,False,False,True,22.76683306927521,3.0,53,True,8.416697405278683
https://a0.muscache.com/pictures/009edad5-80e2-4ba6-925b-8185d819b852.jpg,5,1.0,1.0,1.0,1000.0,30,1125,0,0,True,False,False,False,True,False,False,False,6.229230457076705,1.0,19,True,6.511396232992411
https://a0.muscache.com/pictures/10f2d097-0d2b-49f6-9b0a-0f10f987831f.jpg,2,1.0,1.0,1.0,43.0,30,62,0,0,False,False,True,False,True,False,False,False,5.631395995531516,1.0,11,True,6.127237028442323
https://a0.muscache.com/pictures/hosting/Hosting-974196539285903237/original/66b687f5-8dd9-4824-a194-fa9733644a91.jpeg,3,1.0,1.0,2.0,65.0,30,365,30,267,False,False,True,True,False,False,False,False,21.14347222845252,2.0,16,True,6.309387994930148
https://a0.muscache.com/pictures/cad70d25-3784-47e9-bd5b-81cb9e9367ab.jpg,1,1.0,1.0,1.0,57.0,30,1125,30,365,False,False,True,False,False,False,True,False,14.43034627295647,1.0,25,True,6.2075064037926495
https://a0.muscache.com/pictures/f4fa2568-ecb6-48eb-956c-da4fb873f5b3.jpg,4,2.0,2.0,3.0,250.0,30,60,23,358,True,False,False,False,False,True,False,False,13.051689246962468,1.5,28,True,6.671425953507423
https://a0.muscache.com/pictures/dc99c5ca-e694-4cf9-a56b-99c9c885de60.jpg,2,1.0,1.0,1.0,39.0,30,1125,0,0,False,False,True,False,False,False,True,False,14.492245778036146,1.0,12,True,5.908730591647327
https://a0.muscache.com/pictures/9d395465-89d4-422d-a9bd-cf09260f8146.jpg,2,1.0,1.0,1.0,60.0,30,60,21,171,False,False,True,False,True,False,False,False,5.663144169613322,1.0,31,True,6.364435814321041
https://a0.muscache.com/pictures/6d010abb-c181-4ab0-9419-2992186b3177.jpg,1,1.0,1.0,1.0,70.0,30,30,21,356,False,False,True,False,False,True,False,False,10.923152244810066,1.0,34,True,6.689021891448647
https://a0.muscache.com/pictures/miso/Hosting-799196986985425752/original/a6b3baaa-28c9-423d-9081-7a0c7f689f8e.jpeg,1,2.0,4.0,1.0,41.0,90,365,0,33,False,False,True,False,True,False,False,False,7.587874957012292,0.25,14,True,6.154526576399803
https://a0.muscache.com/pictures/fdb7ec5c-2747-43a3-99f4-527c5fc490bc.jpg,4,1.0,2.0,2.0,400.0,30,1125,0,0,True,False,False,False,False,True,False,False,1.2662210604360047,1.0,11,True,6.716981820762157
https://a0.muscache.com/pictures/miso/Hosting-1023834671313491590/original/a62a10ec-91ad-4c54-9d88-3aaa2bbbc72e.jpeg,2,2.0,1.0,1.0,37.0,30,365,30,270,False,False,True,False,True,False,False,False,9.499509105911207,1.0,7,True,6.607199294492602
https://a0.muscache.com/pictures/87475590/a5f4588a_original.jpg,7,2.0,2.0,4.0,295.0,30,1125,0,0,True,False,False,False,True,False,False,False,4.893833392284796,2.0,32,True,5.763741839677095
https://a0.muscache.com/pictures/d38b10ca-2ee4-45df-97a9-ae941380489e.jpg,3,1.0,1.0,1.0,120.0,30,30,0,0,True,False,False,False,False,True,False,False,13.897364079719546,1.0,16,True,5.7759478790685534
https://a0.muscache.com/pictures/miso/Hosting-51327577/original/307b5cb3-c0fb-4e95-a668-037249dada77.jpeg,2,1.0,1.0,1.0,420.0,30,365,0,0,True,False,False,False,False,True,False,False,1.9752617503016412,1.0,45,True,7.779994118958712
https://a0.muscache.com/pictures/f06e3dfb-a5fd-43e3-b35b-00b09bb2cc76.jpg,2,1.0,1.0,1.0,95.0,30,1125,0,0,False,False,True,False,False,True,False,False,2.05263325702608,1.0,24,True,6.056135307997465
https://a0.muscache.com/pictures/fdc85927-3a09-49e8-ba83-a4dd15058eff.jpg,1,,1.0,1.0,180.0,30,1125,0,0,False,False,True,False,False,False,True,False,11.384321345212735,1.0,3,True,7.632219429127872
https://a0.muscache.com/pictures/miso/Hosting-37943668/original/a97eacf3-31a1-4f99-a16f-71e4a57b04c4.jpeg,3,1.0,1.0,2.0,100.0,2,29,4,142,False,False,True,False,True,False,False,False,7.53572700301728,2.0,29,True,7.2675690413452685
https://a0.muscache.com/pictures/6a6b36c7-bc5b-4414-b265-47a1ab8ad70b.jpg,5,1.0,2.0,3.0,249.0,30,1125,15,15,True,False,False,False,True,False,False,False,5.6731441905907785,1.5,34,True,5.84705856256187
https://a0.muscache.com/pictures/miso/Hosting-783239691759096636/original/f8ff5deb-3d01-4c20-b39f-15e6e670e99d.jpeg,4,2.0,3.0,3.0,432.0,30,365,30,180,True,False,False,False,False,False,True,False,13.946284229197312,1.0,58,True,5.624667780473828
https://a0.muscache.com/pictures/8c1e24e4-045e-4720-843f-0af46b8aef32.jpg,3,1.0,3.0,3.0,193.0,30,1125,0,0,True,False,False,False,False,True,False,False,1.3722870552241009,1.0,7,True,5.468828313052654
https://a0.muscache.com/pictures/f5cfa415-7813-4bdf-b60c-07c88653ef76.jpg,1,1.0,1.0,1.0,92.0,30,1125,2,158,True,False,False,False,True,False,False,False,7.65659946097192,1.0,21,True,6.8261425932869315
https://a0.muscache.com/pictures/52d0c93e-75e1-477b-9db5-803c0aaa6ef0.jpg,6,2.0,3.0,4.0,200.0,30,365,0,0,True,False,False,False,True,False,False,False,8.814331466536437,1.3333333333333333,29,True,5.932252284139395
https://a0.muscache.com/pictures/miso/Hosting-4264127/original/77f0e80e-f055-4391-b5e0-2531776b0a37.jpeg,1,1.0,1.0,1.0,44.0,30,1125,25,358,False,False,True,False,False,False,True,False,9.174457445132726,1.0,12,True,6.586317543871701
https://a0.muscache.com/pictures/miso/Hosting-40736481/original/eb05224c-4260-4321-9f35-07aa61fb930d.jpeg,2,1.0,1.0,2.0,170.0,30,365,30,365,False,False,True,True,False,False,False,False,21.663956805274548,2.0,45,True,6.717824934050441
https://a0.muscache.com/pictures/4057e3d9-05ac-4dad-bee4-ec359c036a59.jpg,2,1.0,1.0,1.0,175.0,30,1125,27,177,False,False,True,False,False,True,False,False,16.400727856873562,1.0,30,True,6.882200211286545
https://a0.muscache.com/pictures/miso/Hosting-679750050214460766/original/9c39bcc0-4613-4b2d-9213-4abe3668eed4.jpeg,7,2.0,3.0,4.0,375.0,30,365,0,0,True,False,False,False,False,False,True,False,10.564002462694102,1.3333333333333333,42,True,6.773169960826635
https://a0.muscache.com/pictures/miso/Hosting-645666659875635272/original/674fed8e-7766-4fb2-ad45-cf087846b029.jpeg,2,1.0,1.0,1.0,100.0,30,365,22,333,False,False,True,False,True,False,False,False,6.597208379640224,1.0,11,True,6.919948949478567
https://a0.muscache.com/pictures/983aadb8-47ec-49dc-aa77-e73474bc4534.jpg,5,1.0,2.0,2.0,180.0,30,1125,27,362,True,False,False,True,False,False,False,False,24.310900571264934,1.0,18,True,6.860633935779333
https://a0.muscache.com/pictures/miso/Hosting-813647055281162664/original/2f8fa956-1a70-4264-b00e-37c8a86f0fc9.jpeg,4,2.0,1.0,2.0,800.0,1,29,9,292,False,False,True,False,False,True,False,False,6.045378237031746,2.0,13,True,5.946806008927524
https://a0.muscache.com/pictures/b23635e5-2442-4dd2-9465-728ef5677726.jpg,8,2.0,4.0,3.0,261.0,30,1125,0,0,True,False,False,False,True,False,False,False,5.075434816080072,0.75,14,True,5.191063992679119
https://a0.muscache.com/pictures/1df6d2b2-3ce9-4c60-a7a4-1a3498148b85.jpg,1,1.0,1.0,1.0,31.0,30,365,13,323,False,False,True,False,True,False,False,False,10.120350513264077,1.0,17,True,7.158069076016545
https://a0.muscache.com/pictures/aa2ed232-41b9-4169-911d-3886b9b383bc.jpg,1,1.0,1.0,1.0,30.0,30,1125,0,0,False,False,True,False,True,False,False,False,4.529459731753711,1.0,9,True,6.658548715524375
https://a0.muscache.com/pictures/miso/Hosting-44350115/original/9967be8a-cacb-478c-9b81-347c224a75d6.jpeg,2,1.0,1.0,1.0,119.0,30,180,14,322,True,False,False,False,True,False,False,False,5.454560738661071,1.0,39,True,6.866822395473719
https://a0.muscache.com/pictures/miso/Hosting-844323367206049817/original/b3561234-c2f1-4c2c-ad58-e0f5b76dc683.jpeg,1,2.0,1.0,1.0,49.0,30,365,30,365,False,False,True,False,True,False,False,False,4.827501949755663,1.0,30,True,6.0378291718661785
https://a0.muscache.com/pictures/d6a5952a-3d21-4b6f-93d8-aa3ebc68c368.jpg,1,1.0,1.0,1.0,44.0,35,365,29,364,False,False,True,False,True,False,False,False,7.414364993071593,1.0,26,True,6.053968019783497
https://a0.muscache.com/pictures/c6879dd1-5211-43d3-9a7c-035d0cbb54d1.jpg,3,1.0,2.0,2.0,100.0,30,31,0,0,True,False,False,False,False,False,True,False,10.120196663145595,1.0,32,True,6.338335886597633
https://a0.muscache.com/pictures/1b43343e-be00-460b-85cb-1d5aae2fb6ea.jpg,4,1.0,1.0,2.0,112.0,30,365,0,221,True,False,False,False,False,True,False,False,9.18471837139631,2.0,28,True,6.241980681195855
https://a0.muscache.com/pictures/f7f0c579-c12e-48a5-be9a-6392eb317480.jpg,2,1.0,1.0,2.0,74.0,31,180,0,0,True,False,False,False,True,False,False,False,10.856691238833806,2.0,12,True,7.498653974849731
https://a0.muscache.com/pictures/2cc74b8e-a41f-4929-9bc5-e9eb4783ffb1.jpg,5,1.0,2.0,2.0,135.0,30,1125,0,0,True,False,False,False,False,True,False,False,5.480544804775846,1.0,16,True,6.0083896573632956
https://a0.muscache.com/pictures/eae972e8-d309-48ce-8304-c61b796598f8.jpg,2,1.0,1.0,1.0,200.0,30,365,16,20,True,False,False,False,True,False,False,False,4.674013299376462,1.0,1,True,7.207090392708778
https://a0.muscache.com/pictures/27817811/1325ba57_original.jpg,6,1.0,1.0,2.0,320.0,365,730,28,87,True,False,False,False,False,True,False,False,3.0441029251667127,2.0,23,True,5.9691909328103065
https://a0.muscache.com/pictures/71dffaca-32e3-4cc5-b1e6-483ef90791d7.jpg,1,1.0,1.0,1.0,85.0,30,1125,23,83,False,False,True,False,False,True,False,False,13.212826882978732,1.0,14,True,6.024022459983826
https://a0.muscache.com/pictures/b7488864-3e14-4634-928f-61435f69ed40.jpg,2,1.0,1.0,1.0,60.0,30,31,18,353,False,False,True,False,True,False,False,False,7.566864434770903,1.0,31,True,6.207456529140472
https://a0.muscache.com/pictures/miso/Hosting-53050522/original/3fc3bd8c-0f84-4087-ae59-7233425ed9f9.jpeg,2,1.0,1.0,1.0,55.0,30,365,28,135,False,False,True,False,False,True,False,False,9.83430144414538,1.0,46,True,5.929652653634548
https://a0.muscache.com/pictures/miso/Hosting-1019653865784274979/original/79194884-2624-458c-893a-990a61e9a061.jpeg,3,1.0,1.0,2.0,375.0,1,365,16,256,True,False,False,False,False,True,False,False,12.173486209274913,2.0,24,True,6.900456052273512
https://a0.muscache.com/pictures/miso/Hosting-753839622714780428/original/551c968b-4f45-4c11-9a14-01bd3b498019.jpeg,4,2.0,2.0,2.0,446.0,30,365,29,362,True,False,False,False,False,True,False,False,2.5282700798340882,1.0,49,True,5.593497760593891
https://a0.muscache.com/pictures/miso/Hosting-834146352038910394/original/a89ee0e5-7bff-4aa0-8a7c-46530b88f0ce.jpeg,2,1.0,1.0,2.0,92.0,30,365,1,30,False,False,True,False,True,False,False,False,4.275487245540992,2.0,12,True,5.546535346657038
https://a0.muscache.com/pictures/46e2ff8a-81d1-49fc-ae0b-cdd0e0eeb5ba.jpg,3,1.0,1.0,2.0,97.0,30,30,0,0,True,False,False,True,False,False,False,False,20.302770206187176,2.0,9,True,7.075294474605471
https://a0.muscache.com/pictures/miso/Hosting-53150444/original/22ea774d-72a4-4fbd-9eb6-c2868a05916a.jpeg,2,3.0,1.0,1.0,72.0,30,180,29,179,False,False,True,False,False,True,False,False,9.874399687480167,1.0,22,True,6.6750197894871235
https://a0.muscache.com/pictures/1d3e85da-7cfc-4828-85ac-d418239fc2a5.jpg,4,2.0,2.0,2.0,700.0,30,365,15,137,True,False,False,False,False,True,False,False,0.9154777525442116,1.0,21,True,6.571953512728214
https://a0.muscache.com/pictures/miso/Hosting-50844103/original/4f4855f3-310c-4e46-b1eb-2b6b4086faac.jpeg,6,1.0,2.0,4.0,125.0,30,365,0,334,True,False,False,False,True,False,False,False,10.467935243823195,2.0,74,True,6.4080387856811285
https://a0.muscache.com/pictures/prohost-api/Hosting-766892295180159338/original/c8a28b78-6550-43d3-9307-f3df3194430a.jpeg,1,1.0,1.0,1.0,42.0,30,365,0,277,False,False,True,False,False,False,True,False,10.57484790754066,1.0,26,True,5.482123412191868
https://a0.muscache.com/pictures/a28e27f9-2360-48b6-b749-3281f636b341.jpg,4,1.0,2.0,3.0,170.0,30,1125,0,0,True,False,False,False,False,False,True,False,8.274520654313841,1.5,11,True,6.24301340430975
https://a0.muscache.com/pictures/a59fe515-5f3b-47ea-bdfa-c557d266e274.jpg,1,1.0,1.0,1.0,59.0,30,1125,0,0,False,False,True,False,False,False,True,False,11.484187947454258,1.0,50,True,6.95900590531528
https://a0.muscache.com/pictures/6f2b2433-abda-4fbb-8f61-3710cdc18485.jpg,6,2.0,2.0,3.0,2586.0,1,1125,20,355,False,False,True,False,False,True,False,False,6.1219061307729365,1.5,56,True,7.316197609528899
https://a0.muscache.com/pictures/prohost-api/Hosting-785477500044951072/original/a0be42f3-6d2a-4cb5-b9a6-28291605fe61.jpeg,3,1.0,1.0,1.0,144.0,30,365,30,365,True,False,False,False,False,True,False,False,7.921795329641679,1.0,29,True,6.794782042503357
https://a0.muscache.com/pictures/b884e24b-5fc9-4572-ba88-e712d765120d.jpg,2,1.0,1.0,1.0,55.0,30,1125,0,0,False,False,True,False,True,False,False,False,6.323822457827361,1.0,10,True,6.467171562835574
https://a0.muscache.com/pictures/f1e9e8b9-77bd-4a66-99bc-bc2aecf97ae4.jpg,3,1.0,1.0,1.0,120.0,30,365,0,126,True,False,False,False,False,True,False,False,6.099158107735871,1.0,11,True,6.928270171862096
https://a0.muscache.com/pictures/71914290-770a-4f67-99a3-7559bb0adc6a.jpg,1,1.0,1.0,1.0,65.0,30,1125,0,0,False,False,True,False,True,False,False,False,6.298407720424735,1.0,27,True,6.192199129611254
https://a0.muscache.com/pictures/98410238/8514cbd0_original.jpg,1,1.0,1.0,1.0,49.0,30,60,0,0,False,False,True,False,True,False,False,False,7.630968705872532,1.0,10,True,6.449717719107866
https://a0.muscache.com/pictures/miso/Hosting-53587525/original/5dae49c1-898a-40bf-98d1-eade815712a9.jpeg,2,1.0,1.0,1.0,65.0,30,30,7,32,False,False,True,False,True,False,False,False,8.292294778532785,1.0,57,True,7.389774012379348
https://a0.muscache.com/pictures/42f068a8-9286-46b0-89fd-c302c9758d1d.jpg,2,1.0,2.0,2.0,169.0,30,1125,30,365,True,False,False,False,True,False,False,False,12.143780589086772,1.0,49,True,6.345433175563812
https://a0.muscache.com/pictures/f9e934a8-a043-47e9-9fee-89e166b2070f.jpg,1,1.0,1.0,1.0,69.0,30,65,17,352,False,False,True,False,True,False,False,False,10.640825176416303,1.0,59,True,7.868744830600917
https://a0.muscache.com/pictures/563fb07d-b52a-4bc2-8f61-8512af16133b.jpg,2,1.0,1.0,1.0,759.0,1,1125,24,359,False,True,False,False,False,True,False,False,8.002493819050812,1.0,17,True,5.733242065645754
https://a0.muscache.com/pictures/14985358/516b9a67_original.jpg,3,1.0,1.0,2.0,105.0,30,300,0,0,True,False,False,False,True,False,False,False,11.438322904253928,2.0,18,True,5.905036902055144
https://a0.muscache.com/pictures/prohost-api/Hosting-1010704280002433505/original/52a749eb-89cd-43b2-b68f-e3ffb0cfb830.jpeg,2,1.0,1.0,1.0,126.0,30,365,9,344,True,False,False,False,False,True,False,False,9.9988128873888,1.0,14,True,6.703068424016237
https://a0.muscache.com/pictures/0abb9ada-2e80-4a79-9030-accdd5de6e5f.jpg,2,1.0,1.0,1.0,40.0,30,1125,0,0,False,False,True,False,True,False,False,False,5.0775733452318885,1.0,6,True,5.985449781641364
https://a0.muscache.com/pictures/abc5bfab-8a89-4db8-8d8c-80b2a3dfd3ea.jpg,2,1.0,1.0,1.0,100.0,30,1125,0,0,True,False,False,False,True,False,False,False,7.504034739722591,1.0,15,True,7.378600683063269
https://a0.muscache.com/pictures/b831d698-2415-41bd-9622-af1666e9cda7.jpg,6,1.0,2.0,2.0,186.0,30,1125,14,344,True,False,False,False,False,False,True,False,9.60276985608661,1.0,34,True,6.703017923980951
https://a0.muscache.com/pictures/372480d5-501a-4815-92b1-d14e2abe592c.jpg,1,1.0,1.0,1.0,40.0,30,1125,0,0,False,False,True,False,True,False,False,False,6.938632742753421,1.0,6,True,5.826544201001525
https://a0.muscache.com/pictures/6998e77e-4564-49e8-b652-61c90e84ee65.jpg,2,1.0,1.0,1.0,103.0,1,1125,0,0,False,False,True,False,False,True,False,False,0.7230582399319673,1.0,24,True,6.845116656273603
https://a0.muscache.com/pictures/2e5ba85b-69b2-4c05-a860-80d0c8401f10.jpg,2,1.0,1.0,1.0,149.0,30,1125,30,365,False,False,True,False,False,True,False,False,9.990305474486421,1.0,29,True,6.181503911502659
https://a0.muscache.com/pictures/0e9200d1-e902-4aca-a813-5cf0bc0de3b6.jpg,2,1.0,1.0,2.0,650.0,120,300,0,0,True,False,False,False,False,True,False,False,4.5285487202248085,2.0,36,True,5.298342812806368
https://a0.muscache.com/pictures/miso/Hosting-649903423252035918/original/d577ba91-17da-40d9-9563-238102396438.jpeg,2,1.0,1.0,1.0,594.0,30,365,0,0,False,False,True,False,False,True,False,False,6.143916098515112,1.0,19,True,6.962253291159868
https://a0.muscache.com/pictures/28553403/1ada871b_original.jpg,2,1.0,1.0,1.0,81.0,30,365,0,0,False,False,True,False,True,False,False,False,7.5723740409155385,1.0,11,True,7.78024974046275
https://a0.muscache.com/pictures/84246283-0651-4364-afd2-17ba018d4e82.jpg,3,1.0,1.0,1.0,135.0,30,60,0,0,True,False,False,False,True,False,False,False,4.530777686470885,1.0,22,True,5.6009709956124425
https://a0.muscache.com/pictures/miso/Hosting-51406622/original/de01de0a-af3a-434f-87ca-4cb6994c757a.jpeg,2,1.0,1.0,1.0,120.0,1,1125,1,61,False,False,True,True,False,False,False,False,22.6100240938472,1.0,25,True,7.285114971920848
https://a0.muscache.com/pictures/miso/Hosting-565079733741558704/original/61631de4-5142-4cb6-8d3e-d90d3d6c7cb3.jpeg,2,1.0,1.0,1.0,90.0,30,365,29,87,True,False,False,False,False,True,False,False,6.006913746106755,1.0,36,True,5.685528866946697
https://a0.muscache.com/pictures/8aed396e-349b-4b32-a936-a8ea2b63af2e.jpg,2,1.0,1.0,2.0,120.0,30,1125,0,0,False,False,True,False,False,True,False,False,4.010806108165519,2.0,12,True,6.670397121459246
https://a0.muscache.com/pictures/0d0877c1-c654-46eb-871f-2a9b4adce34c.jpg,5,1.0,2.0,3.0,150.0,30,365,2,221,True,False,False,False,False,True,False,False,4.4888805510543355,1.5,16,True,6.127507822588086
https://a0.muscache.com/pictures/04e7f7a0-12a7-4154-949e-fe620117eee6.jpg,4,1.0,1.0,4.0,300.0,30,1125,0,310,True,False,False,False,False,True,False,False,0.09546293523640717,4.0,44,True,5.907374911010265
https://a0.muscache.com/pictures/27930681/c488c88f_original.jpg,6,1.0,3.0,3.0,100.0,30,1125,0,0,True,False,False,False,False,False,True,False,8.753027965991324,1.0,8,True,5.88729630690068
https://a0.muscache.com/pictures/89b26434-8f70-479d-86f1-009b954bebbd.jpg,1,1.0,1.0,1.0,50.0,30,30,30,180,False,False,True,False,True,False,False,False,12.467908243989624,1.0,29,True,6.6747160237282515
https://a0.muscache.com/pictures/c178dc9e-17cc-4feb-bd49-baa252692f65.jpg,2,1.0,1.0,1.0,60.0,30,1125,0,0,False,False,True,False,True,False,False,False,7.149424389175628,1.0,9,True,6.9832385294139385
https://a0.muscache.com/pictures/161c643e-7b3d-4158-b4ff-33cebabef519.jpg,6,2.0,2.0,3.0,409.0,3,3,0,0,True,False,False,False,False,True,False,False,5.171412863871469,1.5,31,True,6.276709355413914
https://a0.muscache.com/pictures/miso/Hosting-842710704051634071/original/2413e55a-6e96-4079-8594-bda97b4a7242.jpeg,4,1.0,2.0,2.0,328.0,5,365,2,258,True,False,False,False,False,True,False,False,6.344558864003481,1.0,37,True,7.265209039673209
https://a0.muscache.com/pictures/31698458/1403e2af_original.jpg,4,1.0,2.0,2.0,155.0,30,360,9,283,True,False,False,False,False,True,False,False,1.6340449956200873,1.0,35,True,6.99317929148674
